Time(ms),TCP_x(mm),TCP_y(mm),TCP_z(mm),TCP_rx(mm),TCP_ry(mm),TCP_rz(mm),Robot_I(A)
999.996,258.8,5803.7,178.7,1.233,1.178,64.329,1.092
1001.9960000000001,258.8,5803.7,178.7,1.233,1.178,64.329,1.022
1003.9990000000001,258.8,5803.7,178.7,1.233,1.178,64.329,1.022
1007.9959999999999,258.8,5803.7,178.8,1.233,1.178,64.329,1.022
1009.9959999999999,258.8,5803.7,178.8,1.233,1.178,64.329,1.022
1013.995,258.8,5803.7,178.8,1.233,1.178,64.329,1.022
1015.9959999999999,258.8,5803.7,178.8,1.233,1.178,64.329,1.127
1017.9959999999999,258.8,5803.7,178.8,1.233,1.178,64.329,1.127
1019.9959999999999,258.8,5803.7,178.8,1.233,1.178,64.329,1.127
1021.9970000000001,258.8,5803.7,178.8,1.232,1.178,64.329,1.127
1023.9970000000001,258.8,5803.7,178.8,1.232,1.178,64.329,1.127
1027.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1031.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1033.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1035.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1038.001,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1039.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1041.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1043.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1047.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1051.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1055.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1059.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1061.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1063.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1065.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1067.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1069.997,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1073.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1077.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1079.997,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1081.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1083.9950000000001,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1085.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1087.9950000000001,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1089.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1091.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1093.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1095.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1099.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1103.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1105.9959999999999,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1107.9950000000001,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1109.9969999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1111.998,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1113.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1115.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1117.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.128
1119.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1121.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1125.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1127.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1129.9950000000001,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1131.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1133.9969999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1136.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1137.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1139.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1143.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1147.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1150.0040000000001,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1151.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1153.9969999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1155.9969999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1157.9969999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1159.9969999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.197
1161.9969999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.197
1163.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.197
1166.0040000000001,258.8,5803.7,178.8,1.232,1.178,64.329,1.197
1170.006,258.8,5803.7,178.8,1.232,1.178,64.329,1.197
1171.996,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1174.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1175.995,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1177.997,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1179.996,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1181.996,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1183.996,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1185.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1187.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1189.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1193.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1195.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1197.996,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1199.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1201.9979999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1203.9979999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1205.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1207.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1211.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1213.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1215.9979999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1219.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1221.999,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1223.9979999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1225.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1227.9979999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1229.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1231.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1233.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1235.9979999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1237.9979999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1241.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1243.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1245.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1247.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1249.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1251.997,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1256.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1258.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1262.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1266.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1270.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1272.001,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1274.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1276.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1278.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1280.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1282.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1284.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1286.003,258.8,5803.7,178.8,1.232,1.178,64.329,1.092
1290.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1292.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1294.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1296.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1298.005,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1300.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1302.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1304.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1307.999,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1312.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.987
1314.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1316.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1318.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1320.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1322.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1324.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1325.999,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1328.001,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1330.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1334.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1336.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1338.001,258.8,5803.7,178.8,1.232,1.178,64.329,1.022
1340.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1342.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1344.0030000000002,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1346.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1348.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1350.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.057
1353.999,258.8,5803.7,178.8,1.232,1.178,64.329,1.163
1356.0030000000002,258.8,5803.7,178.8,1.232,1.178,64.329,1.163
1358.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.163
1360.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.163
1362.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.163
1364.0,258.8,5803.7,178.8,1.232,1.178,64.329,1.163
1366.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1368.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1370.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1372.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1374.0,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1376.001,258.8,5803.7,178.8,1.232,1.178,64.329,0.986
1380.0079999999998,258.8,5803.7,178.8,1.232,1.178,64.329,1.021
1382.0,258.8,5803.6,178.8,1.232,1.178,64.329,1.021
1384.0,258.8,5803.6,179.0,1.232,1.178,64.329,1.021
1388.0,258.8,5803.6,179.0,1.232,1.178,64.329,1.021
1390.0,258.8,5803.6,179.0,1.232,1.178,64.329,1.021
1392.0,258.8,5803.6,179.0,1.232,1.178,64.329,1.197
1394.0,258.9,5803.6,179.0,1.232,1.178,64.329,1.197
1396.0,258.9,5803.5,179.0,1.232,1.178,64.329,1.197
1398.0,258.9,5803.5,179.4,1.232,1.178,64.329,1.197
1402.0,258.9,5803.5,179.4,1.232,1.178,64.329,1.197
1406.0,259.0,5803.5,179.4,1.232,1.178,64.329,1.056
1408.0,259.0,5803.3,179.4,1.232,1.178,64.329,1.056
1412.0,259.0,5803.3,179.8,1.232,1.178,64.329,1.056
1414.0,259.0,5803.3,179.8,1.232,1.177,64.329,1.056
1415.999,259.0,5803.3,179.8,1.232,1.177,64.329,1.056
1418.0,258.9,5803.3,179.8,1.232,1.177,64.329,1.057
1420.0,258.9,5803.3,179.8,1.232,1.177,64.329,1.057
1422.0,258.9,5803.3,180.3,1.232,1.177,64.329,1.057
1426.0,258.9,5803.3,180.3,1.232,1.177,64.329,1.057
1430.0,258.9,5803.3,180.3,1.232,1.177,64.329,0.986
1432.0,258.7,5803.3,180.3,1.232,1.177,64.329,0.986
1436.0,258.7,5803.3,180.6,1.232,1.177,64.329,0.986
1438.002,258.7,5803.3,180.6,1.231,1.177,64.329,0.986
1440.0,258.7,5803.3,180.6,1.231,1.176,64.329,0.986
1442.0,258.7,5803.3,180.6,1.231,1.176,64.329,1.057
1444.0,258.7,5803.3,180.6,1.231,1.176,64.329,1.057
1448.0,258.7,5803.3,181.2,1.231,1.176,64.329,1.057
1450.0,258.7,5803.3,181.2,1.231,1.176,64.329,1.057
1454.0,258.7,5803.3,181.2,1.231,1.176,64.329,1.057
1456.0049999999999,258.7,5803.3,181.2,1.231,1.176,64.329,0.951
1459.996,258.7,5803.3,181.4,1.231,1.176,64.329,0.951
1461.996,258.7,5803.3,181.4,1.231,1.176,64.329,0.951
1463.997,258.7,5803.3,181.4,1.231,1.175,64.329,0.951
1465.997,258.7,5803.3,181.4,1.231,1.175,64.329,0.951
1467.997,258.7,5803.3,181.4,1.231,1.175,64.329,0.846
1469.9979999999998,258.7,5803.3,181.4,1.231,1.175,64.329,0.846
1473.997,258.7,5803.4,181.9,1.231,1.175,64.329,0.846
1475.996,258.7,5803.4,181.9,1.231,1.175,64.329,0.846
1479.996,258.7,5803.4,181.9,1.231,1.175,64.329,0.916
1483.996,258.6,5803.4,181.9,1.231,1.175,64.329,0.916
1485.996,258.6,5803.4,182.3,1.231,1.175,64.329,0.916
1488.0,258.6,5803.4,182.3,1.231,1.175,64.329,0.916
1489.998,258.6,5803.4,182.3,1.231,1.174,64.329,0.916
1491.998,258.6,5803.4,182.3,1.231,1.174,64.329,0.916
1494.0,258.6,5803.4,182.3,1.231,1.174,64.329,0.88
1496.0,258.6,5803.4,182.3,1.231,1.174,64.329,0.88
1500.0,258.6,5803.4,182.5,1.231,1.174,64.329,0.88
1502.0,258.6,5803.4,182.5,1.231,1.174,64.329,0.88
1503.999,258.6,5803.4,182.5,1.231,1.174,64.329,0.88
1507.997,258.6,5803.4,182.5,1.231,1.174,64.329,0.916
1509.998,258.6,5803.4,182.5,1.231,1.174,64.329,0.916
1512.0,258.6,5803.4,182.9,1.23,1.174,64.329,0.916
1513.999,258.6,5803.4,182.9,1.23,1.173,64.329,0.916
1515.999,258.6,5803.4,182.9,1.23,1.173,64.329,0.916
1517.999,258.6,5803.4,182.9,1.23,1.173,64.329,0.951
1520.001,258.6,5803.4,182.9,1.23,1.173,64.329,0.951
1524.0,258.6,5803.4,183.0,1.23,1.173,64.329,0.951
1525.999,258.6,5803.4,183.0,1.23,1.173,64.329,0.951
1527.998,258.6,5803.4,183.0,1.23,1.173,64.329,0.951
1529.998,258.6,5803.4,183.0,1.23,1.173,64.329,0.951
1531.998,258.6,5803.4,183.0,1.23,1.173,64.329,0.951
1533.9989999999998,258.6,5803.5,183.0,1.23,1.173,64.329,0.951
1535.9989999999998,258.6,5803.5,183.3,1.23,1.173,64.329,0.951
1538.0020000000002,258.6,5803.5,183.3,1.23,1.173,64.329,0.951
1541.9989999999998,258.6,5803.5,183.3,1.23,1.173,64.329,0.951
1543.9989999999998,258.6,5803.5,183.3,1.23,1.173,64.329,0.916
1547.997,258.6,5803.5,183.3,1.23,1.173,64.329,0.916
1549.998,258.6,5803.5,183.6,1.23,1.173,64.329,0.916
1551.9989999999998,258.6,5803.5,183.6,1.23,1.172,64.329,0.916
1554.004,258.6,5803.5,183.6,1.23,1.172,64.329,0.916
1556.004,258.6,5803.5,183.6,1.23,1.172,64.329,0.845
1558.004,258.6,5803.5,183.6,1.23,1.172,64.329,0.845
1560.004,258.6,5803.5,183.6,1.23,1.172,64.329,0.845
1562.004,258.6,5803.5,183.7,1.23,1.172,64.329,0.845
1564.004,258.6,5803.5,183.7,1.23,1.172,64.329,0.845
1566.001,258.6,5803.5,183.7,1.23,1.172,64.329,0.845
1570.004,258.6,5803.5,183.7,1.23,1.172,64.329,0.845
1574.002,258.6,5803.5,184.0,1.23,1.172,64.329,0.845
1576.002,258.6,5803.5,184.0,1.23,1.172,64.329,0.845
1578.0030000000002,258.6,5803.5,184.0,1.23,1.172,64.329,0.845
1580.001,258.6,5803.5,184.0,1.23,1.172,64.329,0.845
1582.002,258.6,5803.5,184.0,1.23,1.172,64.329,0.881
1583.999,258.6,5803.5,184.0,1.23,1.172,64.329,0.881
1588.0,258.6,5803.5,184.1,1.23,1.172,64.329,0.881
1590.002,258.6,5803.5,184.1,1.23,1.172,64.329,0.881
1592.0030000000002,258.6,5803.5,184.1,1.23,1.172,64.329,0.881
1596.0030000000002,258.5,5803.5,184.1,1.23,1.172,64.329,0.916
1598.002,258.5,5803.5,184.1,1.23,1.172,64.329,0.916
1600.002,258.5,5803.5,184.3,1.23,1.172,64.329,0.916
1604.002,258.5,5803.5,184.3,1.23,1.171,64.329,0.916
1606.002,258.5,5803.5,184.3,1.23,1.171,64.329,0.916
1608.002,258.5,5803.5,184.3,1.23,1.171,64.329,0.916
1610.0,258.5,5803.5,184.3,1.23,1.171,64.329,0.916
1611.999,258.5,5803.5,184.3,1.23,1.171,64.329,0.916
1614.001,258.5,5803.5,184.6,1.23,1.171,64.329,0.916
1618.001,258.5,5803.5,184.6,1.23,1.171,64.329,0.916
1619.999,258.5,5803.5,184.6,1.23,1.171,64.329,0.81
1622.002,258.4,5803.5,184.6,1.23,1.171,64.329,0.81
1624.002,258.4,5803.5,184.6,1.23,1.171,64.329,0.81
1626.002,258.4,5803.5,184.8,1.23,1.171,64.329,0.81
1627.9969999999998,258.4,5803.5,184.8,1.23,1.171,64.329,0.81
1630.002,258.4,5803.5,184.8,1.23,1.171,64.329,0.81
1632.001,258.4,5803.5,184.8,1.23,1.171,64.329,0.81
1634.001,258.4,5803.5,184.8,1.23,1.171,64.329,0.986
1636.002,258.4,5803.6,184.8,1.23,1.171,64.329,0.986
1638.002,258.4,5803.6,185.1,1.23,1.171,64.329,0.986
1640.004,258.4,5803.6,185.1,1.229,1.171,64.329,0.986
1643.999,258.4,5803.6,185.1,1.229,1.17,64.329,0.986
1646.002,258.4,5803.6,185.1,1.229,1.17,64.329,0.916
1648.002,258.4,5803.6,185.1,1.229,1.17,64.329,0.916
1650.002,258.4,5803.6,185.1,1.229,1.17,64.329,0.916
1652.002,258.4,5803.6,185.3,1.229,1.17,64.329,0.916
1654.002,258.4,5803.6,185.3,1.229,1.17,64.329,0.916
1656.002,258.4,5803.6,185.3,1.229,1.17,64.329,0.916
1658.0,258.4,5803.6,185.3,1.229,1.17,64.329,0.916
1660.0040000000001,258.4,5803.6,185.3,1.229,1.17,64.329,0.916
1663.999,258.3,5803.6,185.6,1.229,1.17,64.329,0.916
1668.0,258.3,5803.6,185.6,1.229,1.17,64.329,0.916
1670.003,258.3,5803.6,185.6,1.229,1.17,64.329,0.916
1672.002,258.3,5803.6,185.6,1.229,1.17,64.329,0.987
1674.003,258.3,5803.6,185.6,1.229,1.17,64.329,0.987
1678.002,258.3,5803.6,185.9,1.229,1.17,64.329,0.987
1680.002,258.3,5803.6,185.9,1.229,1.17,64.329,0.987
1682.003,258.3,5803.6,185.9,1.229,1.169,64.329,0.987
1684.001,258.3,5803.6,185.9,1.229,1.169,64.329,0.987
1688.001,258.3,5803.6,185.9,1.229,1.169,64.329,0.951
1692.002,258.3,5803.6,186.1,1.229,1.169,64.329,0.951
1694.003,258.3,5803.6,186.1,1.229,1.169,64.329,0.951
1696.003,258.3,5803.6,186.1,1.229,1.169,64.329,0.951
1698.002,258.3,5803.6,186.1,1.229,1.169,64.329,0.845
1700.0010000000002,258.2,5803.6,186.1,1.229,1.169,64.329,0.845
1702.0010000000002,258.2,5803.6,186.1,1.229,1.169,64.329,0.845
1704.0010000000002,258.2,5803.6,186.4,1.229,1.169,64.329,0.845
1708.002,258.2,5803.6,186.4,1.229,1.169,64.329,0.845
1710.002,258.2,5803.6,186.4,1.229,1.169,64.329,0.845
1714.002,258.2,5803.6,186.4,1.229,1.169,64.329,0.881
1716.003,258.2,5803.6,186.4,1.229,1.169,64.329,0.881
1718.003,258.2,5803.6,186.7,1.229,1.169,64.329,0.881
1720.003,258.2,5803.6,186.7,1.229,1.169,64.329,0.881
1722.002,258.2,5803.6,186.7,1.229,1.168,64.329,0.881
1724.003,258.2,5803.6,186.7,1.229,1.168,64.329,0.881
1725.999,258.2,5803.6,186.7,1.229,1.168,64.329,0.915
1728.001,258.2,5803.6,186.7,1.229,1.168,64.329,0.915
1730.002,258.2,5803.6,186.7,1.229,1.168,64.329,0.915
1732.0040000000001,258.2,5803.6,186.8,1.229,1.168,64.329,0.915
1736.003,258.2,5803.6,186.8,1.229,1.168,64.329,0.915
1740.003,258.2,5803.6,186.8,1.229,1.168,64.329,0.987
1742.001,258.2,5803.6,186.8,1.229,1.168,64.329,0.987
1744.001,258.2,5803.6,186.8,1.229,1.168,64.329,0.987
1746.001,258.2,5803.6,187.0,1.229,1.168,64.329,0.987
1748.001,258.2,5803.6,187.0,1.229,1.168,64.329,0.987
1750.001,258.2,5803.6,187.0,1.229,1.168,64.329,0.987
1752.002,258.2,5803.6,187.0,1.229,1.168,64.329,0.846
1754.001,258.2,5803.6,187.0,1.229,1.168,64.329,0.846
1758.003,258.2,5803.6,187.3,1.229,1.168,64.329,0.846
1761.997,258.2,5803.6,187.3,1.228,1.167,64.329,0.846
1765.9959999999999,258.2,5803.6,187.3,1.228,1.167,64.329,0.986
1767.9959999999999,258.2,5803.6,187.3,1.228,1.167,64.329,0.986
1769.9959999999999,258.2,5803.6,187.4,1.228,1.167,64.329,0.986
1771.995,258.2,5803.6,187.4,1.228,1.167,64.329,0.986
1775.9959999999999,258.2,5803.6,187.4,1.228,1.167,64.329,0.951
1777.9959999999999,258.1,5803.6,187.4,1.228,1.167,64.329,0.951
1781.997,258.1,5803.6,187.6,1.228,1.167,64.329,0.951
1783.9959999999999,258.1,5803.6,187.6,1.228,1.167,64.329,0.951
1785.997,258.1,5803.6,187.6,1.228,1.167,64.329,0.951
1787.9959999999999,258.1,5803.6,187.6,1.228,1.167,64.329,0.951
1789.997,258.1,5803.6,187.6,1.228,1.167,64.329,0.951
1791.997,258.1,5803.6,187.6,1.228,1.167,64.329,0.951
1795.997,258.1,5803.6,187.7,1.228,1.167,64.329,0.951
1797.997,258.1,5803.6,187.7,1.228,1.167,64.329,0.951
1799.9959999999999,258.1,5803.6,187.7,1.228,1.167,64.329,0.951
1801.997,258.1,5803.6,187.7,1.228,1.167,64.329,0.916
1803.9959999999999,258.1,5803.6,187.7,1.228,1.167,64.329,0.916
1807.997,258.1,5803.7,187.9,1.228,1.167,64.329,0.916
1809.9959999999999,258.1,5803.7,187.9,1.228,1.167,64.329,0.916
1811.9959999999999,258.1,5803.7,187.9,1.228,1.167,64.329,0.916
1815.997,258.1,5803.7,187.9,1.228,1.167,64.329,0.846
1817.9959999999999,258.1,5803.7,187.9,1.228,1.167,64.329,0.846
1821.998,258.1,5803.7,187.9,1.228,1.167,64.329,0.846
1823.997,258.1,5803.7,187.9,1.228,1.167,64.329,0.846
1827.9959999999999,258.1,5803.7,187.9,1.228,1.167,64.329,0.916
1831.9950000000001,258.0,5803.7,187.9,1.228,1.167,64.329,0.916
1833.9950000000001,258.0,5803.7,188.0,1.228,1.167,64.329,0.916
1835.9959999999999,258.0,5803.7,188.0,1.228,1.167,64.329,0.916
1837.9959999999999,258.0,5803.7,188.0,1.228,1.167,64.329,0.916
1841.9959999999999,258.0,5803.7,188.0,1.228,1.167,64.329,0.916
1843.997,258.0,5803.7,188.0,1.228,1.167,64.329,0.916
1845.997,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1847.9969999999998,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1849.9959999999999,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1851.9959999999999,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1855.999,258.0,5803.7,188.1,1.228,1.167,64.329,0.845
1857.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.845
1861.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.845
1863.9950000000001,258.0,5803.7,188.1,1.228,1.167,64.329,0.845
1867.9969999999998,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1869.9969999999998,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1873.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1875.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1877.9950000000001,258.0,5803.7,188.1,1.228,1.167,64.329,0.951
1879.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.951
1881.9950000000001,258.0,5803.7,188.1,1.228,1.167,64.329,0.951
1885.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.951
1887.9969999999998,258.0,5803.7,188.1,1.228,1.167,64.329,0.951
1889.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.951
1891.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.774
1893.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.774
1895.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.774
1897.9969999999998,258.0,5803.7,188.1,1.228,1.167,64.329,0.774
1901.9950000000001,258.0,5803.7,188.1,1.228,1.167,64.329,0.774
1905.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1909.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1911.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1913.995,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1915.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1917.995,258.0,5803.7,188.1,1.228,1.167,64.329,0.88
1919.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.88
1923.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.88
1927.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.88
1929.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1931.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1933.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1935.997,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1937.997,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1939.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.881
1941.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1943.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1945.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1947.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1951.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1953.995,258.0,5803.7,188.1,1.228,1.167,64.329,0.775
1955.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1957.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1959.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1961.997,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1963.997,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
1965.996,258.0,5803.7,188.1,1.228,1.167,64.329,0.916
