Time(ms),TCP_x(mm),TCP_y(mm),TCP_z(mm),TCP_rx(mm),TCP_ry(mm),TCP_rz(mm),Robot_I(A)
1016.001,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1018.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1020.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1022.001,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1024.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1026.001,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1028.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1030.001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1034.0020000000002,258.9,5751.5,179.2,1.232,1.177,64.329,1.092
1038.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.092
1042.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.057
1044.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.057
1046.001,258.9,5751.5,179.2,1.232,1.177,64.329,1.057
1048.001,258.9,5751.5,179.2,1.232,1.177,64.329,1.057
1050.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.057
1052.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.057
1056.001,258.9,5751.5,179.2,1.232,1.177,64.329,1.021
1058.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.021
1060.0020000000002,258.9,5751.5,179.2,1.232,1.177,64.329,1.021
1062.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.021
1064.002,258.9,5751.5,179.2,1.232,1.177,64.329,1.021
1066.002,258.9,5751.5,179.2,1.232,1.177,64.329,1.092
1068.002,258.9,5751.5,179.2,1.232,1.177,64.329,1.092
1070.002,258.9,5751.5,179.2,1.232,1.177,64.329,1.092
1072.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1074.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1078.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1082.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1084.001,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1086.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1088.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1090.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1092.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1094.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1098.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1102.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1104.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1106.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1108.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1110.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1112.002,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1114.009,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1116.012,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1118.0079999999998,258.9,5751.5,179.1,1.232,1.177,64.329,1.197
1120.0079999999998,258.9,5751.5,179.1,1.232,1.177,64.329,1.197
1124.0049999999999,258.9,5751.5,179.1,1.232,1.177,64.329,1.197
1128.0049999999999,258.9,5751.5,179.1,1.232,1.177,64.329,1.197
1130.0049999999999,258.9,5751.5,179.1,1.232,1.177,64.329,1.197
1132.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1134.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1136.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1138.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1142.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1144.001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1146.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1150.0079999999998,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1152.0079999999998,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1154.0049999999999,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1156.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1158.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1160.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1162.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1164.0049999999999,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1166.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1168.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1170.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1174.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1176.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1178.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1180.0049999999999,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1182.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1184.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1186.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1188.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1192.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1194.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,0.986
1198.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1200.0120000000002,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1202.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1204.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1206.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1208.005,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1212.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1214.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1216.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1218.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1220.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.092
1222.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1224.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1226.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1228.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1230.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1232.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1234.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1236.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1238.0040000000001,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1242.003,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1246.01,258.9,5751.5,179.1,1.232,1.177,64.329,1.162
1248.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.951
1250.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.951
1252.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.951
1254.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.951
1256.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.951
1258.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.951
1260.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.951
1262.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1264.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1268.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1272.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1274.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1276.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1278.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1280.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1282.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1284.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1286.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1290.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.021
1292.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.021
1294.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.021
1296.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.021
1298.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.021
1300.005,258.9,5751.5,179.1,1.232,1.177,64.329,1.021
1302.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1304.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1306.005,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1308.008,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1310.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1314.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1318.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1320.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1322.003,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1324.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1326.005,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1328.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1330.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1332.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1336.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1338.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1342.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1344.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1346.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1348.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1350.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.022
1352.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.058
1354.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.058
1358.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.058
1362.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.058
1364.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.058
1366.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.881
1368.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.881
1370.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.881
1372.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.881
1374.004,258.9,5751.5,179.1,1.232,1.177,64.329,0.881
1376.0049999999999,258.9,5751.5,179.1,1.232,1.177,64.329,0.881
1378.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1380.004,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1384.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1386.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1388.0,258.9,5751.5,179.1,1.232,1.177,64.329,1.057
1390.001,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1394.001,258.9,5751.5,179.1,1.232,1.177,64.329,1.127
1396.001,258.9,5751.5,179.2,1.232,1.177,64.329,1.127
1398.0030000000002,258.9,5751.5,179.2,1.232,1.177,64.329,1.127
1400.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.127
1404.0,258.9,5751.5,179.2,1.232,1.177,64.329,1.162
1406.0,259.0,5751.4,179.2,1.232,1.177,64.329,1.162
1408.0,259.0,5751.4,179.8,1.232,1.177,64.329,1.162
1410.0,259.0,5751.4,179.8,1.232,1.177,64.329,1.162
1412.0,259.0,5751.4,179.8,1.232,1.176,64.329,1.162
1414.001,259.0,5751.4,179.8,1.232,1.176,64.329,1.162
1416.0,259.0,5751.4,179.8,1.232,1.176,64.329,1.021
1418.0,259.0,5751.4,179.8,1.232,1.176,64.329,1.021
1420.0,259.0,5751.3,179.8,1.232,1.176,64.329,1.021
1422.001,259.0,5751.3,180.1,1.232,1.176,64.329,1.021
1426.003,259.0,5751.3,180.1,1.231,1.176,64.329,1.021
1430.002,258.9,5751.3,180.1,1.231,1.176,64.329,1.021
1432.001,258.9,5751.3,180.1,1.231,1.176,64.329,1.021
1434.003,258.9,5751.3,180.7,1.231,1.176,64.329,1.021
1436.003,258.9,5751.3,180.7,1.231,1.176,64.329,1.021
1438.003,258.9,5751.3,180.7,1.231,1.176,64.329,1.021
1440.003,258.9,5751.3,180.7,1.231,1.176,64.329,1.021
1442.003,258.9,5751.3,180.7,1.231,1.176,64.329,0.881
1444.003,258.6,5751.3,180.7,1.231,1.176,64.329,0.881
1448.002,258.6,5751.3,181.3,1.231,1.176,64.329,0.881
1452.0010000000002,258.6,5751.3,181.3,1.231,1.175,64.329,0.881
1454.002,258.6,5751.3,181.3,1.231,1.175,64.328,0.916
1458.003,258.6,5751.4,181.3,1.231,1.175,64.328,0.916
1460.003,258.6,5751.4,181.6,1.231,1.175,64.328,0.916
1462.003,258.6,5751.4,181.6,1.231,1.175,64.328,0.916
1464.0040000000001,258.6,5751.4,181.6,1.231,1.174,64.328,0.916
1466.003,258.6,5751.4,181.6,1.231,1.174,64.329,0.916
1468.003,258.6,5751.4,181.6,1.231,1.174,64.329,1.127
1472.001,258.6,5751.4,181.6,1.231,1.174,64.329,1.127
1474.008,258.6,5751.4,182.2,1.23,1.174,64.329,1.127
1478.008,258.6,5751.4,182.2,1.23,1.174,64.329,1.127
1480.008,258.6,5751.4,182.2,1.23,1.174,64.329,0.951
1482.008,258.6,5751.4,182.2,1.23,1.174,64.329,0.951
1484.008,258.6,5751.4,182.2,1.23,1.174,64.329,0.951
1488.008,258.6,5751.4,182.6,1.23,1.174,64.329,0.951
1490.008,258.6,5751.4,182.6,1.23,1.173,64.329,0.951
1492.005,258.6,5751.4,182.6,1.23,1.173,64.329,0.951
1496.0059999999999,258.5,5751.4,182.6,1.23,1.173,64.329,0.916
1500.005,258.5,5751.5,183.1,1.23,1.173,64.329,0.916
1502.005,258.5,5751.5,183.1,1.23,1.173,64.329,0.916
1504.005,258.5,5751.5,183.1,1.23,1.173,64.329,0.916
1506.003,258.5,5751.5,183.1,1.23,1.173,64.329,0.916
1508.0059999999999,258.5,5751.5,183.1,1.23,1.173,64.329,0.916
1510.0059999999999,258.5,5751.5,183.1,1.23,1.173,64.329,0.916
1512.007,258.5,5751.5,183.5,1.23,1.173,64.329,0.916
1514.007,258.5,5751.5,183.5,1.23,1.173,64.329,0.916
1516.0059999999999,258.5,5751.5,183.5,1.23,1.172,64.329,0.916
1520.007,258.5,5751.5,183.5,1.23,1.172,64.329,0.88
1524.005,258.5,5751.5,183.5,1.23,1.172,64.329,0.88
1526.005,258.5,5751.5,183.7,1.23,1.172,64.329,0.88
1528.006,258.5,5751.5,183.7,1.23,1.172,64.329,0.88
1530.006,258.5,5751.5,183.7,1.23,1.172,64.329,0.88
1532.0069999999998,258.5,5751.5,183.7,1.23,1.172,64.329,0.881
1534.006,258.5,5751.5,183.7,1.23,1.172,64.329,0.881
1536.006,258.5,5751.4,183.7,1.23,1.172,64.329,0.881
1538.006,258.5,5751.4,184.1,1.23,1.172,64.329,0.881
1540.006,258.5,5751.4,184.1,1.229,1.172,64.329,0.881
1544.0020000000002,258.5,5751.4,184.1,1.229,1.171,64.329,0.916
1546.006,258.6,5751.4,184.1,1.229,1.171,64.329,0.916
1550.006,258.6,5751.4,184.3,1.229,1.171,64.329,0.916
1552.006,258.6,5751.4,184.3,1.229,1.171,64.329,0.916
1554.008,258.6,5751.4,184.3,1.229,1.171,64.329,0.916
1556.006,258.6,5751.4,184.3,1.229,1.171,64.329,0.916
1558.006,258.6,5751.4,184.3,1.229,1.171,64.329,0.916
1560.006,258.6,5751.4,184.3,1.229,1.171,64.329,0.916
1562.006,258.6,5751.4,184.3,1.229,1.171,64.329,0.916
1564.008,258.6,5751.4,184.5,1.229,1.171,64.329,0.916
1568.006,258.6,5751.4,184.5,1.229,1.17,64.329,0.916
1570.006,258.6,5751.4,184.5,1.229,1.17,64.329,0.916
1572.005,258.6,5751.4,184.5,1.229,1.17,64.329,0.951
1574.005,258.6,5751.4,184.5,1.229,1.17,64.329,0.951
1576.006,258.6,5751.4,184.7,1.229,1.17,64.329,0.951
1578.006,258.6,5751.4,184.7,1.229,1.17,64.329,0.951
1580.006,258.6,5751.4,184.7,1.229,1.17,64.329,0.951
1582.006,258.6,5751.4,184.7,1.229,1.17,64.329,0.951
1584.0030000000002,258.6,5751.4,184.7,1.229,1.17,64.329,0.88
1586.0030000000002,258.6,5751.4,184.7,1.229,1.17,64.329,0.88
1588.0030000000002,258.6,5751.4,184.7,1.229,1.17,64.329,0.88
1592.006,258.6,5751.4,184.7,1.229,1.17,64.329,0.88
1594.007,258.6,5751.4,184.7,1.229,1.17,64.329,0.88
1596.006,258.6,5751.4,184.7,1.229,1.17,64.329,0.88
1600.007,258.6,5751.4,184.7,1.229,1.17,64.329,0.81
1602.006,258.6,5751.3,184.7,1.229,1.17,64.329,0.81
1604.004,258.6,5751.3,184.9,1.229,1.17,64.329,0.81
1606.006,258.6,5751.3,184.9,1.229,1.17,64.329,0.81
1610.007,258.6,5751.3,184.9,1.229,1.17,64.329,0.916
1612.006,258.5,5751.3,184.9,1.229,1.17,64.329,0.916
1614.0030000000002,258.5,5751.3,184.9,1.229,1.17,64.329,0.916
1618.007,258.5,5751.3,185.0,1.229,1.17,64.329,0.916
1620.006,258.5,5751.3,185.0,1.229,1.17,64.329,0.916
1622.006,258.5,5751.3,185.0,1.229,1.17,64.329,0.916
1624.007,258.5,5751.3,185.0,1.229,1.17,64.329,0.951
1626.006,258.6,5751.3,185.0,1.229,1.17,64.329,0.951
1630.006,258.6,5751.3,185.0,1.229,1.17,64.329,0.951
1632.007,258.6,5751.3,185.0,1.229,1.17,64.329,0.951
1636.006,258.6,5751.3,185.0,1.229,1.17,64.329,0.881
1640.007,258.6,5751.3,185.0,1.229,1.17,64.329,0.881
1642.006,258.6,5751.3,185.1,1.229,1.17,64.329,0.881
1644.0049999999999,258.6,5751.3,185.1,1.229,1.17,64.329,0.881
1646.0049999999999,258.6,5751.3,185.1,1.229,1.17,64.329,0.881
1648.007,258.6,5751.3,185.1,1.229,1.17,64.329,0.881
1652.0079999999998,258.5,5751.3,185.1,1.229,1.17,64.329,0.881
1654.003,258.5,5751.3,185.2,1.229,1.17,64.329,0.881
1656.003,258.5,5751.3,185.2,1.229,1.17,64.329,0.881
1658.006,258.5,5751.3,185.2,1.229,1.169,64.329,0.881
1660.006,258.5,5751.3,185.2,1.229,1.169,64.329,0.881
1662.006,258.5,5751.3,185.2,1.229,1.169,64.329,0.881
1664.007,258.6,5751.3,185.2,1.229,1.169,64.329,0.881
1666.0,258.6,5751.2,185.2,1.229,1.169,64.329,0.881
1668.001,258.6,5751.2,185.2,1.229,1.169,64.329,0.881
1670.001,258.6,5751.2,185.2,1.229,1.169,64.329,0.881
1672.0,258.6,5751.2,185.2,1.229,1.169,64.329,0.881
1674.0,258.6,5751.2,185.2,1.229,1.169,64.329,0.881
1676.0,258.6,5751.2,185.2,1.229,1.169,64.329,0.951
1678.001,258.6,5751.2,185.2,1.229,1.169,64.329,0.951
1682.008,258.6,5751.2,185.3,1.229,1.169,64.329,0.951
1684.008,258.6,5751.2,185.3,1.229,1.169,64.329,0.951
1686.008,258.6,5751.2,185.3,1.229,1.169,64.329,0.951
1688.0059999999999,258.6,5751.2,185.3,1.229,1.169,64.329,0.881
1690.007,258.6,5751.2,185.3,1.229,1.169,64.329,0.881
1692.007,258.6,5751.2,185.3,1.229,1.169,64.329,0.881
1694.007,258.6,5751.2,185.3,1.229,1.169,64.329,0.881
1698.0010000000002,258.6,5751.2,185.3,1.229,1.169,64.329,0.881
1700.007,258.6,5751.2,185.3,1.229,1.169,64.329,0.881
1702.009,258.6,5751.2,185.3,1.229,1.169,64.329,0.951
1706.0059999999999,258.6,5751.2,185.3,1.229,1.169,64.329,0.951
1708.007,258.6,5751.2,185.4,1.229,1.169,64.329,0.951
1712.0059999999999,258.6,5751.2,185.4,1.229,1.169,64.329,0.951
1714.005,258.6,5751.2,185.4,1.229,1.169,64.329,0.951
1716.005,258.6,5751.2,185.4,1.229,1.169,64.329,1.022
1718.007,258.6,5751.2,185.4,1.229,1.169,64.329,1.022
1720.007,258.6,5751.2,185.4,1.229,1.169,64.329,1.022
1724.008,258.6,5751.2,185.4,1.229,1.169,64.329,1.022
1728.007,258.6,5751.2,185.4,1.229,1.169,64.329,0.986
1730.005,258.6,5751.2,185.4,1.229,1.169,64.329,0.986
1732.0040000000001,258.6,5751.2,185.4,1.229,1.169,64.329,0.986
1734.005,258.6,5751.2,185.5,1.229,1.169,64.329,0.986
1736.007,258.6,5751.2,185.5,1.229,1.169,64.329,0.986
1738.003,258.6,5751.2,185.5,1.229,1.169,64.329,0.986
1740.009,258.6,5751.2,185.5,1.229,1.169,64.329,0.915
1742.0059999999999,258.6,5751.2,185.5,1.229,1.169,64.329,0.915
1744.0059999999999,258.6,5751.2,185.5,1.229,1.169,64.329,0.915
1746.0059999999999,258.6,5751.2,185.5,1.229,1.169,64.329,0.915
1750.007,258.6,5751.2,185.5,1.229,1.169,64.329,0.915
1752.0059999999999,258.6,5751.2,185.5,1.229,1.169,64.329,0.915
1754.005,258.6,5751.2,185.5,1.229,1.169,64.329,0.88
1756.0059999999999,258.6,5751.2,185.5,1.229,1.169,64.329,0.88
1758.005,258.6,5751.2,185.5,1.229,1.169,64.329,0.88
1760.0059999999999,258.6,5751.2,185.6,1.229,1.169,64.329,0.88
1762.007,258.6,5751.2,185.6,1.229,1.169,64.329,0.88
1764.0059999999999,258.6,5751.2,185.6,1.229,1.169,64.329,0.88
1766.0059999999999,258.6,5751.2,185.6,1.229,1.169,64.329,0.881
1768.005,258.6,5751.2,185.6,1.229,1.169,64.329,0.881
1770.003,258.6,5751.2,185.6,1.229,1.169,64.329,0.881
1774.008,258.6,5751.2,185.6,1.229,1.169,64.329,0.881
1778.005,258.6,5751.2,185.6,1.229,1.169,64.329,0.881
1780.006,258.6,5751.2,185.6,1.229,1.169,64.329,0.916
1784.006,258.6,5751.2,185.6,1.229,1.169,64.329,0.916
1786.005,258.6,5751.2,185.7,1.229,1.169,64.329,0.916
1788.006,258.6,5751.2,185.7,1.229,1.169,64.329,0.916
1792.006,258.6,5751.2,185.7,1.229,1.169,64.329,0.881
1796.006,258.6,5751.2,185.7,1.229,1.169,64.329,0.881
1800.005,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1802.005,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1804.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1806.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1808.0069999999998,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1810.0069999999998,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1812.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1814.003,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1816.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1820.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1822.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1824.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1828.005,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1830.0030000000002,258.6,5751.2,185.7,1.228,1.169,64.329,0.74
1832.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.74
1834.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.74
1836.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.74
1838.0069999999998,258.6,5751.2,185.7,1.228,1.169,64.329,0.74
1842.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.74
1846.007,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1848.007,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1850.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1852.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1854.007,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1856.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1858.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1860.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1862.0030000000002,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1866.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1868.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1870.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1872.007,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1874.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1876.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1878.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1880.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1884.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.88
1888.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.88
1892.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.88
1894.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.88
1896.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1898.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1900.007,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1902.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1904.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.846
1908.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.986
1912.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.986
1916.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.986
1918.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.986
1920.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1922.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1924.007,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1926.006,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1928.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1930.003,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1934.0049999999999,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1936.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1938.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1940.001,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1942.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.881
1946.0010000000002,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1948.002,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1952.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1954.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1956.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.845
1958.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1960.0010000000002,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1962.0010000000002,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1964.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1966.0010000000002,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1968.001,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
1970.0,258.6,5751.2,185.7,1.228,1.169,64.329,0.81
